Facility,Date,Actual_Departures,Actual_Arrivals,Departure_Cancellations,Arrival_Cancellations,Departure_Diversions,Actual_Diversions,On_Time_Arrivals,Perc_On_Time_Gate_Deps,Perc_On_Time_Gate_Arrs,Avg_Gate_Departure,Avg_Gate_Arrival,Avg_Block_Delay,Avg_Taxi_Out_Time,Avg_Taxi_In_Time,Delayed_Arrivals,Avg_Delay_per_Delayed
PDX,16-Oct,5011,4999,8,16,8,10,4224,85.71,84.5,9.04,8.71,3.4,12.31,4.87,775,46.7
PDX,16-Nov,4779,4781,5,6,5,4,4273,90.33,89.37,6.11,5.96,2.08,11.91,4.83,508,47.61
PDX,16-Dec,4839,4805,109,113,14,45,3416,74.17,71.09,18.25,17.96,6.49,14.39,5.4,1389,57.17
PDX,17-Jan,4373,4369,207,193,11,29,3323,78.87,76.06,13.62,14.65,3.92,14.75,5.38,1046,56.72
PDX,17-Feb,4079,4070,33,37,12,14,3294,82.94,80.93,11.65,12.35,0,13.8,4.84,776,58.77
PDX,17-Mar,4921,4919,17,21,9,6,4013,85.15,81.58,9.25,10.43,3.44,12.79,4.67,906,49.43
PDX,17-Apr,4748,4757,26,26,19,12,3694,81.28,77.65,11.67,13.4,0,13.39,4.81,1063,53.1
PDX,17-May,5171,5176,32,30,8,4,4171,82.92,80.58,10.11,11.14,3.1,14.23,4.64,1005,50.77
PDX,17-Jun,5692,5707,29,25,14,7,4526,83.03,79.31,9.99,12.26,3.24,13.71,4.88,1181,52.87
PDX,17-Jul,6006,6016,22,21,14,6,5029,86.9,83.59,8.01,10.5,2.23,13.33,4.62,987,57.65
PDX,17-Aug,5853,5853,29,31,11,5,4713,84.03,80.52,10.03,11.45,2.63,13.75,4.77,1140,52.65
PDX,17-Sep,5469,5483,29,24,11,1,4728,88.74,86.23,7.14,7.93,3.04,14.4,4.97,755,49.53
PDX,17-Oct,5587,5575,55,64,14,12,4747,86.47,85.15,9.46,9.21,2.91,13.59,4.7,828,54.86
PDX,17-Nov,4954,4954,20,19,3,3,4304,88.37,86.88,7.9,7.77,2.86,13.3,4.59,650,51
PDX,17-Dec,5144,5143,35,32,9,15,4213,83.3,81.92,11.24,10.17,3.78,14.87,5.35,930,50.22
PDX,18-Jan,6546,6552,49,55,19,9,5873,90.48,89.64,5.78,6.15,2.31,12.83,4.57,679,50.8
PDX,18-Feb,5879,5868,27,36,9,6,4938,86.43,84.15,7.9,8.69,3.75,13.8,4.75,930,47.51
PDX,18-Mar,6930,6938,54,56,9,3,6039,89.31,87.04,6.45,7.28,2.2,12.69,4.52,899,48.76
PDX,18-Apr,6990,6995,25,25,13,7,5941,88.84,84.93,7.04,8.32,3.2,12.48,4.54,1054,47.69
PDX,18-May,7509,7515,29,34,12,2,6536,89.4,86.97,6.63,8.22,2.24,12.45,4.54,979,55.73
PDX,18-Jun,7948,7950,33,37,13,7,6626,86.46,83.35,7.61,9.68,3.54,13.89,5.27,1324,49.9
PDX,18-Jul,8437,8454,50,46,16,4,7190,86.97,85.05,8.15,9.33,2.34,12.92,5.04,1264,55.48
PDX,18-Aug,8168,8212,89,77,36,7,6355,81.64,77.39,12.03,14.61,3.79,14.69,5.29,1857,58.78
PDX,18-Sep,7143,7153,41,38,13,5,6229,89.23,87.08,6.62,7.54,2.39,13.62,4.8,924,50.98
PDX,18-Oct,7172,7180,67,58,10,9,6092,87.2,84.85,7.94,8.34,3.13,12.91,4.74,1088,47.3
PDX,18-Nov,6825,6828,44,42,10,5,5827,86.99,85.34,8.94,8.87,2.5,13.35,4.72,1001,52.78
PDX,18-Dec,7009,7009,41,48,20,9,5953,86.55,84.93,8.72,8.76,2.99,13.02,4.7,1056,50.38
PDX,19-Jan,6791,6774,73,85,9,15,5777,89.21,85.28,7.97,8.2,3.13,13.08,4.78,997,48.61
PDX,19-Feb,5865,5852,194,214,9,2,4502,81.94,76.93,11.99,14.26,3.93,15.04,5.11,1350,55.83
Sub-Total for PDX,,901306,901890,7002,7165,1757,1126,739730,86.45,82.02,8.35,10.33,2.91,12.04,4.22,162160,50.08
PHL,3-Jun,8963,8966,92,83,17,20,6917,78.29,77.15,12.45,12.22,5.89,22.19,7.5,2049,47.42
PHL,3-Jul,9114,9133,217,198,20,21,6876,76.79,75.29,13.83,14.63,5.96,24.6,7.12,2257,53.68
PHL,3-Aug,9115,9117,250,242,25,31,6527,72.68,71.59,17.05,17.23,7.19,26.41,7.72,2590,55.3
PHL,3-Sep,8721,8708,218,206,7,33,6902,84.9,79.26,9.02,11.87,7.15,24.51,7.93,1806,50.41
PHL,3-Oct,9153,9150,87,80,6,9,7675,86.76,83.88,7.19,7.8,5.1,19.94,6.38,1475,39.2
PHL,3-Nov,8544,8567,142,125,22,17,6875,83.03,80.25,9.34,10.91,5.51,21.5,7,1692,48.4
PHL,3-Dec,8775,8797,283,263,19,19,6582,75.98,74.82,14.03,14.62,6.38,23.14,7.09,2215,51.5
PHL,4-Jan,8879,8898,294,287,27,17,6932,77.49,77.91,12.52,12.33,4.99,21.43,6.92,1966,49.42
PHL,4-Feb,8476,8473,165,165,9,7,6901,81.42,81.45,10.46,10.21,4.04,19.1,6.43,1572,47.94
PHL,4-Mar,9123,9134,140,125,9,16,7144,80.57,78.21,11.24,11.69,5.77,22.04,6.88,1990,46.98
PHL,4-Apr,8967,8972,73,65,6,12,7037,80.47,78.43,11.01,11.32,5.77,22.44,7,1935,46.15
PHL,4-May,9462,9479,186,169,28,35,7074,78.83,74.63,14.53,17.26,7.04,25.96,7.63,2405,63.48
PHL,4-Jun,9627,9646,233,217,31,35,7070,72.45,73.29,17.63,17.32,6.51,27.73,8.33,2576,59.98
PHL,4-Jul,10112,10094,359,323,23,86,7228,71.85,71.61,20.54,21.53,7.31,27.17,9.73,2866,71.36
PHL,4-Aug,10326,10310,291,282,28,54,7569,73.12,73.41,18.48,17.77,6.47,28.07,8.52,2741,62.06
PHL,4-Sep,9851,9853,408,419,27,24,8000,81.5,81.19,11.27,10.81,5.49,22.29,7.98,1853,50.14
PHL,4-Oct,11143,11133,163,149,10,36,8541,77.09,76.72,12.24,12.33,6,21.29,7.69,2592,46.28
PHL,4-Nov,11283,11271,126,134,22,23,8574,75.19,76.07,15.03,15.3,5.57,21.13,7.15,2697,57.33
PHL,4-Dec,11372,11347,415,391,27,74,7364,65.4,64.9,23.21,22.75,7.53,22.18,8.28,3983,60.44
PHL,5-Jan,10662,10645,830,784,29,88,6749,64.34,63.4,22.19,23.74,8.56,23.94,8.24,3896,60.65
PHL,5-Feb,9948,9938,333,315,11,33,7304,71.07,73.5,16.85,16.81,5.54,22.83,7.16,2634,58.19
PHL,5-Mar,11126,11122,323,317,13,23,7806,65.51,70.19,21.75,19.82,5.03,20.42,6.99,3316,62.16
PHL,5-Apr,10859,10852,147,145,15,17,8530,79.02,78.6,11.22,10.96,4.67,22.4,7.32,2322,43.61
PHL,5-May,11063,11075,85,88,20,10,9022,82.66,81.46,9.1,9.53,3.98,21.56,7.4,2053,44.05
PHL,5-Jun,10475,10435,339,329,24,74,7116,69.37,68.19,21.46,23.8,6.73,27.23,7.09,3319,70.86
PHL,5-Jul,10552,10536,345,331,32,57,6579,63.9,62.44,27.61,29.09,7,30.04,7.6,3957,74.38
PHL,5-Aug,10746,10738,230,224,37,43,8194,75.22,76.31,15.18,14.71,3.6,25.19,6.57,2544,56.96
PHL,5-Sep,9735,9737,148,148,9,2,8207,84.54,84.29,8.55,8.66,2.75,20.53,6.18,1530,48.78
PHL,5-Oct,9907,9889,277,279,11,21,7101,74.09,71.81,16.02,18.54,6.1,20.3,7.09,2788,60.94
PHL,5-Nov,9062,9056,53,64,13,11,7388,82.64,81.58,9.63,10.26,3.63,21.23,6.69,1668,48.98
PHL,5-Dec,8800,8804,158,158,12,9,6722,75.4,76.35,13.59,13.53,3.98,22.21,6.35,2082,51.93
PHL,6-Jan,8880,8858,240,234,25,50,6459,76.46,72.92,15.86,18.58,5.69,18.93,6.66,2399,64.37
PHL,6-Feb,8147,8223,328,297,69,26,6412,77.03,77.98,12.77,12.39,3.5,21.57,7.24,1811,49.91
PHL,6-Mar,9497,9516,92,89,11,3,7594,79.94,79.8,11.02,11.46,3.5,20.9,6.37,1922,49.67
PHL,6-Apr,9090,9097,107,90,15,15,6714,74.87,73.8,14.92,15.47,4.65,22.81,6.95,2383,53.79
PHL,6-May,9190,9191,70,63,14,21,6876,74.62,74.81,13.75,12.86,4.61,23.91,7.19,2315,45.32
PHL,6-Jun,8614,8606,131,117,23,45,5637,66.75,65.5,22.94,22.95,6.76,29.23,7.67,2969,62.19
PHL,6-Jul,9125,9111,124,117,17,40,5949,65.1,65.29,23.45,22.25,7,26.53,8.04,3162,59.57
PHL,6-Aug,9218,9211,127,128,25,28,6807,73.25,73.9,15.43,14.68,5.15,25.88,8.22,2404,50.75
